,Name,Manufacturer:,Cores:,Memory:,Processor:,Interconnect:,Linpack Performance (Rmax),Theoretical Peak (Rpeak),Nmax,HPCG [TFlop/s],Power Measurement Level:,Operating System:,Compiler:,Math Library:,MPI:,Power:,Nhalf
293,CM-5/64,TMC,64,0 GB,SuperSPARC I  32MHz,"Hypercube, tree",0.0038 TFlop/s,0.00819 TFlop/s,"13,056",False,False,CMOST,False,False,False,False,"6,016"
294,CM-5/64,TMC,64,0 GB,SuperSPARC I  32MHz,"Hypercube, tree",0.0038 TFlop/s,0.00819 TFlop/s,"13,056",False,False,CMOST,False,False,False,False,"6,016"
295,POWER CHALLENGE,HPE,14,0 GB,R8000  90MHz,,0.00377 TFlop/s,0.00504 TFlop/s,"2,000",False,False,IRIX,False,False,False,False,470
296,POWER CHALLENGE,HPE,14,0 GB,R8000  90MHz,,0.00377 TFlop/s,0.00504 TFlop/s,"2,000",False,False,IRIX,False,False,False,False,470
297,SPP1200/XA-48,HP,48,0 GB,PA-7200  120MHz,Ring,0.00574 TFlop/s,0.01152 TFlop/s,"34,000",False,False,SPP-UX,False,False,False,False,False
298,SPP1200/XA-32,HP,32,0 GB,PA-7200  120MHz,Ring,0.00396 TFlop/s,0.00768 TFlop/s,"27,700",False,False,SPP-UX,False,False,False,False,"4,500"
299,SPP1200/XA-32,HP,32,0 GB,PA-7200  120MHz,Ring,0.00396 TFlop/s,0.00768 TFlop/s,"27,700",False,False,SPP-UX,False,False,False,False,"4,500"
300,SPP1200/XA-32,HP,32,0 GB,PA-7200  120MHz,Ring,0.00396 TFlop/s,0.00768 TFlop/s,"27,700",False,False,SPP-UX,False,False,False,False,"4,500"
301,SPP1200/XA-32,HP,32,0 GB,PA-7200  120MHz,Ring,0.00396 TFlop/s,0.00768 TFlop/s,"27,700",False,False,SPP-UX,False,False,False,False,"4,500"
302,SPP1200/XA-32,HP,32,0 GB,PA-7200  120MHz,Ring,0.00396 TFlop/s,0.00768 TFlop/s,"27,700",False,False,SPP-UX,False,False,False,False,"4,500"
303,SP2/20,IBM,20,0 GB,POWER2  66MHz,,0.0042 TFlop/s,0.00532 TFlop/s,False,False,False,AIX,False,False,False,False,False
304,SP2/20,IBM,20,0 GB,POWER2  66MHz,,0.0042 TFlop/s,0.00532 TFlop/s,False,False,False,AIX,False,False,False,False,False
305,SP2/20,IBM,20,0 GB,POWER2  66MHz,,0.0042 TFlop/s,0.00532 TFlop/s,False,False,False,AIX,False,False,False,False,False
306,SP2/20,IBM,20,0 GB,POWER2  66MHz,,0.0042 TFlop/s,0.00532 TFlop/s,False,False,False,AIX,False,False,False,False,False
307,SP2/20,IBM,20,0 GB,POWER2  66MHz,,0.0042 TFlop/s,0.00532 TFlop/s,False,False,False,AIX,False,False,False,False,False
308,POWER CHALLENGE,HPE,16,0 GB,R8000  75MHz,,0.0037 TFlop/s,0.0048 TFlop/s,"2,500",False,False,IRIX,False,False,False,False,540
309,POWER CHALLENGE,HPE,16,0 GB,R8000  75MHz,,0.0037 TFlop/s,0.0048 TFlop/s,"2,500",False,False,IRIX,False,False,False,False,540
310,POWER Onyx,HPE,16,0 GB,R8000  75MHz,,0.0037 TFlop/s,0.0048 TFlop/s,"2,500",False,False,IRIX,False,False,False,False,540
311,POWER CHALLENGE,HPE,16,0 GB,R8000  75MHz,,0.0037 TFlop/s,0.0048 TFlop/s,"2,500",False,False,IRIX,False,False,False,False,540
312,POWER CHALLENGE,HPE,16,0 GB,R8000  75MHz,,0.0037 TFlop/s,0.0048 TFlop/s,"2,500",False,False,IRIX,False,False,False,False,540
